,Id,Username,Text,Date,Hashtags,Location
3998,1184841744980107266,TravelingProf,"@nationalgridus I submitted a power outage (MA) about 8 hours ago but it does not appear on the Outage Map webpage. When I ask for an Outage Status on the NG webpage, it gives the error: An error occurred while processing your request.",2019-10-17 14:40:59+00:00,,
3999,1184841625685680128,DVOrangeCounty,* Power Outages* Thousands in the #HudsonValley remain without power following overnight storms. #DailyVoice.,2019-10-17 14:40:31+00:00,#HudsonValley #DailyVoice,
4000,1184841587215491077,GD_Tog15,"Power outage at work thanks to wind meant I got some extra sleep Really windy tho, here's to hoping that MY power stays on",2019-10-17 14:40:22+00:00,,
4001,1184841556810981376,JaNyaga,@KenyaPower_Care reported power outage on 15/10/2019. Issue yet to be sorted http://Ref.No.490819. Kindly have this resolved.,2019-10-17 14:40:15+00:00,,
4002,1184841549009448961,BohdiByles,"Between the power outages and the uncertainty of the fires, it's great! Better to be safe than sorry!",2019-10-17 14:40:13+00:00,,
4003,1184841504319299585,MaureenDe2,@NYCACC please relist all animals not pulled due to storm alerts and power outages.,2019-10-17 14:40:02+00:00,,
4004,1184841344298242049,MaureenDe2,EVERYONE needs to email NOW info@nycacc.org to please relist all animals not pulled due to storm alerts and power outages.,2019-10-17 14:39:24+00:00,,
4005,1184841068531060736,HitByHeaven,"School was canceled today bc of heavy winds/rain &lots of power outages. Finishing the craft I’m coming into Jeanette’s class to teach. We’ll go over concentric circles, fractions, the Trinity, work on scissors skills, &amp; pull it all together w this cute candy corn bunting! ",2019-10-17 14:38:18+00:00,,
4006,1184841064995266561,CUPE3912,Postponed due to power outages at SMU. Details on new time and date to come soon. ,2019-10-17 14:38:17+00:00,,
4007,1184840741643833344,DingusBoys,"Power outage at work. Starting to get chilly in the office. So I put on 2 jackets. And notice I'm now wearing 3 collars, which I think makes me an anime. ごめんなさい、父。",2019-10-17 14:37:00+00:00,,
4008,1184840690209042432,ChrissyGlamm,Listennnnn y’all are beast mode over there ... A Power Outage only a few days ago &amp; y’all are halfway done Already B!tchhhhhh I STANNNNN good business,2019-10-17 14:36:48+00:00,,
4009,1184840677009571840,SincerelySams,It’s funny my mom called me yesterday and told me the news said there might be a power outage today and I thought she was cappin and in the morning campus lost power but Providence didn’t,2019-10-17 14:36:45+00:00,,
4010,1184840650006712320,KayLaframboise,Hydro-Québec says about 200 teams are on the ground to fix power outages across the province. ,2019-10-17 14:36:38+00:00,,
4011,1184840641613713408,i_shubhamtiwari,"@NammaBESCOM @onlineBESCOM There's a power outage in houses 125-139 1st cross, 2nd A cross road Kaverappa Layout Panthur Road Kadubisanhalli Bangalore 560103and more too from last 4 hours, looks like phase issue as some houses seem to have power. Kindly resolve this immediately",2019-10-17 14:36:36+00:00,,
4012,1184840628783505408,GiulianaFarrell,Only thing Bristol is good for is frequent power outages which means campus has been closed all morning ,2019-10-17 14:36:33+00:00,,
4013,1184840592754446336,ANSUT_Tweets,POSTPONED due to power outage @smu. Details on new date soon.,2019-10-17 14:36:25+00:00,,
4014,1184840522713698304,halifaxnoise,"Due to power outages, classes are cancelled until 5 p.m. but the university will remain open. An update about evening classes will be shared at 3 p.m. https://ift.tt/33Fm8oB",2019-10-17 14:36:08+00:00,,
4015,1184840477352308736,FOX40,A top Pacific Gas and Electric Co. executive who was among a group of employees who wined and dined top customers just before the utility's widespread power outage last week is no longer with the company.​ ,2019-10-17 14:35:57+00:00,,
4016,1184840445031006210,ChelseaScanner,Ladder 2 reports NO lights Broadway @Webster Broadway @Stockton due to a power outage in the area,2019-10-17 14:35:50+00:00,,
4017,1184840424353087491,PutnamDV,* Power Outage Update * Thousands in #PutnamCounty remain without power in the #HudsonValley following the storm that ripped through the region. #DailyVoice.,2019-10-17 14:35:45+00:00,#PutnamCounty #HudsonValley #DailyVoice,
4018,1184840320569225217,JoyHollowell,#poweroutage UPDATE ,2019-10-17 14:35:20+00:00,#poweroutage,
4019,1184840220077887496,ANSUT_Tweets,"POSTPONED...Panel discussion (Plans & Pitfalls: Long-term Research/Short-term Contracts), scheduled 4tonight @smu is postponed due to power outage &amp; storm. Details on new date soon. @dalfacultyassoc @CAUT_ACPPU @CUPE3912 @MSVUFA @SMUFacultyUnion @funscad @AcadiaFaculty @StFXAUT",2019-10-17 14:34:56+00:00,,
4020,1184840176675115008,KTLA,"Power has been restored to more than 3,200 @SCE customers in Oxnard area after power outage from ""equipment problems,"" utility says http://on.ktla.com/7zk8S",2019-10-17 14:34:46+00:00,,
4021,1184840104243802112,Currly_gyal,"I only got 2 hours of sleep last night, and by the grace of God all my classes got canceled because of the power outage ",2019-10-17 14:34:28+00:00,,
4022,1184840067170340866,Karen4979308,@CityPowerJhb why is there a power outage in roodepoort north of we not scheduled for loadshedding now,2019-10-17 14:34:19+00:00,,
4023,1184840019917365249,RealDeal2AD,"So, what's going to happen during power outages, like they are doing in California?",2019-10-17 14:34:08+00:00,,
4024,1184839927248441344,WilbrahamPubLib,"CLOSED TODAY. A power outage from last night's storm has forced us to close today, Thursday, Oct. 17. We apologize for the inconvenience and plan to reopen Friday at 9 a.m. #wilbraham",2019-10-17 14:33:46+00:00,#wilbraham,
4025,1184839710885240833,ENG1SFD,"Saugus MA,overnight fire fighters were run ragged with numerous calls for trees & wires down and assistance calls (to many to count) small power outages and no injuries reported during the Nor’easter. Many streets remain blocked until tree crews can catch up with the calls. ",2019-10-17 14:32:54+00:00,,
4026,1184839682288427011,MaureenDe2,■■■IMPORTANT EVERYONE needs to email NOW info@nycacc.org to please relist all animals not pulled due to storm alerts and power outages. Then politely post on ACC FB At Risk Page and ACC FB page the same.,2019-10-17 14:32:48+00:00,,
4027,1184839650583732229,PACTVGovtAccess,"Due to last night’s weather events, the channels are currently down due to a power outage. We will be back up and running when the power is restored. Thanks for your patience.",2019-10-17 14:32:40+00:00,,
4028,1184839600251949056,worldlibraries,"This story is so mind-blowing, isn’t it? It seems out of Octavia Butler books. CityLab: Why the Bay Area is Having a Power Outage ",2019-10-17 14:32:28+00:00,,
4029,1184839573320409089,rw8437,"Lots of power outages in some towns, and lots of small branches down, but no issues for me. i hope all is well with you.",2019-10-17 14:32:22+00:00,,
4030,1184839477379751937,hydro_customer,"Good Morning Adnan, We are very sorry for this situation. Please consult the latest report for up-to-date information on power outages in your area: ",2019-10-17 14:31:59+00:00,,
4031,1184839471063281667,SMUFacultyUnion,"NOTICE - Due to power outages, classes are cancelled until 5 p.m. but the university will remain open. An update about evening classes will be shared at 3 p.m.",2019-10-17 14:31:57+00:00,,
4032,1184839457876447233,Huda_Nav,"And with rain, power outage is mandatory. Ah well...!!! -_-",2019-10-17 14:31:54+00:00,,
4033,1184839384337649665,PortlandPieCo,"Appropriately enough, hanging up some new artwork today. Unfortunately, power is out at our Portland and Westbrook locations this morning. We’ll let you know when we’re back up and running. Be safe out there, folks. #portlandpieco #poweroutage ",2019-10-17 14:31:37+00:00,#portlandpieco #poweroutage,
4034,1184839358882500615,ellendarbyart,"I would SO use that as an excuse to not do household chores! I'm sorry about your power outage though. Outages (electric, water, gas) sure are a reminder of how lucky we are to have them.",2019-10-17 14:31:31+00:00,,
4035,1184839194277040128,CapeCodTechHS,School is cancelled today due to a power outage.,2019-10-17 14:30:51+00:00,,
4036,1184839103797485569,CityPowerJhb,City Power is currently experiencing a major outage in Randburg due to a damaged cable that led to a transformer failure. Please check the below attachment.^LP,2019-10-17 14:30:30+00:00,,
4037,1184839075326353408,MAGAnificent_7,"PG&E: Historic power outage was the 'right call' after 100+ incidents of damage, hazards found | http://abc10.com",2019-10-17 14:30:23+00:00,,
4038,1184839069592965120,hydro_customer,"Good Morning Lella, Please consult the latest report for up-to-date information on power outages in your area: ",2019-10-17 14:30:22+00:00,,
4039,1184839016815955970,poweralertsbot,"Power outage reported at Ruaka, Kenya.(ruaka)",2019-10-17 14:30:09+00:00,,
4040,1184838926147706880,JayshreeDexter,@CityPowerJhb Power outage in Horizon View. Please confirm if it is load shedding.,2019-10-17 14:29:47+00:00,,
4041,1184838793595109381,xox_niques,"Lol classes cancelled due to power outages, good thing im home",2019-10-17 14:29:16+00:00,,
4042,1184838618759733248,jtiltonflood,All I can say is that one of my worst nightmares would be a 49 year power outage outrage live tweeted by @sf28430.,2019-10-17 14:28:34+00:00,,
4043,1184838575445237760,iluvaly,@Lisapatb no we still have power but I get nervous when I hear that there are power outages! Hope you are ok? ,2019-10-17 14:28:24+00:00,,
4044,1184838429751873542,pollencounts,"Due to power outages, our Salem and Danvers offices are closed. We hope to open for the afternoon. All patients have been contacted. Phones are being checked through our North Andover office which remains open today.",2019-10-17 14:27:49+00:00,,
4045,1184838428715827201,Hoesunbae,There’s a power outage at my school and everything got cancelled!!! On a more negative note my phone is at 27% since it didn’t charge overnight....,2019-10-17 14:27:49+00:00,,
4046,1184838421732179974,TetsuharuHarag1,#HeavyRain #PowerOutage #WaterOutage #TyphoonDamage #Japan #大雨 #停電 #断水 #台風被害 #Day6 #6日目,2019-10-17 14:27:47+00:00,#HeavyRain #PowerOutage #WaterOutage #TyphoonDamage #Japan #Day6 #Day6 #6,
