_wkt_geom,id,xcoord,ycoord
Point (-77.35996150256687542 39.61507460942912928),8217,-77.3599615,39.61507461
Point (-77.9826256342864923 39.15387233256650035),9188,-77.98262563,39.15387233
Point (-76.45673523364601465 38.66266543481346218),9187,-76.45673523,38.66266543
Point (-76.83250335636687112 38.81094723005963232),9190,-76.83250336,38.81094723
Point (-76.99990129737327038 38.69538695564014574),9189,-76.9999013,38.69538696
Point (-76.95112632950257137 38.50716931229814577),9184,-76.95112633,38.50716931
Point (-78.33561974338005029 38.8617189420146758),9183,-78.33561974,38.86171894
Point (-77.06709552449534328 39.04798716764067024),9186,-77.06709552,39.04798717
Point (-77.39667100269909383 38.59329385790805844),9185,-77.396671,38.59329386
Point (-77.43243353908025028 38.86801893291539756),9196,-77.43243354,38.86801893
Point (-77.76917819128564702 39.06826224859057817),9195,-77.76917819,39.06826225
Point (-77.81192046346684776 39.141610538466999),9198,-77.81192046,39.14161054
Point (-77.83029262376393831 38.66590522677784492),9197,-77.83029262,38.66590523
Point (-77.35414425131357063 38.31070049424035062),9192,-77.35414425,38.31070049
Point (-77.36900415574173451 38.42719838885232519),9191,-77.36900416,38.42719839
Point (-77.51773888709618632 38.5253461966570967),9194,-77.51773889,38.5253462
Point (-77.32400929164266756 38.73249234419134268),9193,-77.32400929,38.73249234
Point (-77.78846033323782194 39.34781625159351393),9204,-77.78846033,39.34781625
Point (-77.6007147077568078 39.48310721746884155),9203,-77.60071471,39.48310722
Point (-77.17867286428894147 38.93715901847954086),9206,-77.17867286,38.93715902
Point (-77.79160898189395823 38.42336300250175185),9205,-77.79160898,38.423363
Point (-77.3679431295449973 38.88830007200086669),9200,-77.36794313,38.88830007
Point (-77.95187920839350681 38.89438878716136827),9199,-77.95187921,38.89438879
Point (-77.74379218882495479 38.77930658886140947),9202,-77.74379219,38.77930659
Point (-77.65907959427470075 38.53700895819586236),9201,-77.65907959,38.53700896
Point (-77.11970893593215237 38.36964458920114396),9212,-77.11970894,38.36964459
Point (-77.58622579875839165 38.29735672665810142),9211,-77.5862258,38.29735673
Point (-77.81634875910174287 38.63486663474642313),9214,-77.81634876,38.63486663
Point (-77.97918455005775229 39.30776736470308919),9213,-77.97918455,39.30776736
Point (-77.58347234523486691 39.13087416602233759),9208,-77.58347235,39.13087417
Point (-77.68216065691352412 38.14868946500622826),9207,-77.68216066,38.14868947
Point (-77.35147143699623484 38.79446243463420529),9210,-77.35147144,38.79446243
Point (-77.86963543482451655 39.36246981151416691),9209,-77.86963543,39.36246981
Point (-76.90250598066833732 38.50849964278228299),9156,-76.90250598,38.50849964
Point (-77.68493789992551513 38.05183340506707879),9155,-77.6849379,38.05183341
Point (-77.49683192505884222 38.37234497195472471),9158,-77.49683193,38.37234497
Point (-78.14472419840903683 38.92100611918568376),9157,-78.1447242,38.92100612
Point (-77.7903510728356764 39.18415699443021794),9152,-77.79035107,39.18415699
Point (-77.27781955775367351 39.58117308667241474),9151,-77.27781956,39.58117309
Point (-76.71374943445152894 38.60473104163545344),9154,-76.71374943,38.60473104
Point (-77.52807857786950763 39.41907197210497316),9153,-77.52807858,39.41907197
Point (-77.13769884893370943 39.03735572667465448),9164,-77.13769885,39.03735573
Point (-76.76295978217298455 38.65167163446331244),9163,-76.76295978,38.65167163
Point (-76.57551898216374298 38.55531777357028744),9166,-76.57551898,38.55531777
Point (-76.81787889158677274 39.03507663524773363),9165,-76.81787889,39.03507664
Point (-77.06749359638455132 38.44889442865760998),9160,-77.0674936,38.44889443
Point (-77.85262978076677598 38.80737676372598344),9159,-77.85262978,38.80737676
Point (-77.84899865165779431 38.60967758823236551),9162,-77.84899865,38.60967759
Point (-77.83651034656770662 39.2937748731827412),9161,-77.83651035,39.29377487
Point (-77.62019813204366869 38.6196437028779016),9172,-77.62019813,38.6196437
Point (-78.01237813811626154 38.71437634249949866),9171,-78.01237814,38.71437634
Point (-77.868615806353219 38.58453746424989106),9174,-77.86861581,38.58453746
Point (-77.32280735167380215 38.95413168766768308),9173,-77.32280735,38.95413169
Point (-76.56879498928320515 38.53524737133580658),9168,-76.56879499,38.53524737
Point (-77.63295024363166874 38.33680181290493039),9167,-77.63295024,38.33680181
Point (-77.99401839501256006 38.90430859410456321),9170,-77.9940184,38.90430859
Point (-77.77391581750707417 39.15330531969582495),9169,-77.77391582,39.15330532
Point (-77.86161271806223283 39.10340788706470505),9180,-77.86161272,39.10340789
Point (-78.0630089675743335 39.08384979806501747),9179,-78.06300897,39.0838498
Point (-76.41213470563263854 38.378048285145546),9182,-76.41213471,38.37804829
Point (-77.49464656492583003 39.48730194972086593),9181,-77.49464656,39.48730195
Point (-77.3507357304637253 38.50890272596948449),9176,-77.35073573,38.50890273
Point (-76.95403515143442519 38.49895528157449576),9175,-76.95403515,38.49895528
Point (-77.19714540817983561 39.33663027452556094),9178,-77.19714541,39.33663027
Point (-76.44257974514773935 38.39512468070713425),9177,-76.44257975,38.39512468
Point (-77.7054613585140288 38.28176667533433175),9124,-77.70546136,38.28176668
Point (-77.45216879839537683 39.59452349982529995),9123,-77.4521688,39.5945235
Point (-77.58184531459727395 38.96817385454806981),9126,-77.58184531,38.96817385
Point (-77.5724760846187138 39.57987124867582196),9125,-77.57247608,39.57987125
Point (-76.88159204910688516 38.67497925981526663),9120,-76.88159205,38.67497926
Point (-77.88916298280422268 38.12197183277293533),9119,-77.88916298,38.12197183
Point (-77.4888503761929428 38.16444484463870168),9122,-77.48885038,38.16444484
Point (-77.47162634405161441 38.24549962952988835),9121,-77.47162634,38.24549963
Point (-76.89109747959336971 38.38956746236083006),9132,-76.89109748,38.38956746
Point (-77.73832440138242816 38.28036650423106835),9131,-77.7383244,38.2803665
Point (-76.93249330234169747 38.92606672419842084),9134,-76.9324933,38.92606672
Point (-77.81786298889807085 38.72519480837944172),9133,-77.81786299,38.72519481
Point (-77.01631125684515666 38.88287619629318925),9128,-77.01631126,38.8828762
Point (-77.9800269363680485 39.1761317258442503),9127,-77.98002694,39.17613173
Point (-77.57983453047191347 39.53757242822402418),9130,-77.57983453,39.53757243
Point (-77.73256096668738735 39.10442362232149804),9129,-77.73256097,39.10442362
Point (-77.74360794649822992 39.00859819710615284),9140,-77.74360795,39.0085982
Point (-77.60895451991392235 38.54727872567506353),9139,-77.60895452,38.54727873
Point (-77.85496795847232931 38.44252176591282222),9142,-77.85496796,38.44252177
Point (-77.87001252717823263 38.79391148689421698),9141,-77.87001253,38.79391149
Point (-77.57834586939749499 38.44973305350008275),9136,-77.57834587,38.44973305
Point (-76.95882273832090448 38.89276131927667279),9135,-76.95882274,38.89276132
Point (-78.14360783704610469 38.86043376386525949),9138,-78.14360784,38.86043376
Point (-77.40678037394360445 38.68729194157511841),9137,-77.40678037,38.68729194
Point (-77.40838523281212247 38.94848925031053),9148,-77.40838523,38.94848925
Point (-77.05078102723155098 38.91647466237498776),9147,-77.05078103,38.91647466
Point (-77.16361434044361545 39.12681526930860088),9150,-77.16361434,39.12681527
Point (-77.57457582691941411 39.00547032415176574),9149,-77.57457583,39.00547032
Point (-77.01443023224247497 38.85249104894790406),9144,-77.01443023,38.85249105
Point (-77.83795371244833916 38.77522718863288986),9143,-77.83795371,38.77522719
Point (-77.49943799721212656 39.62472734776607552),9146,-77.499438,39.62472735
Point (-77.61465463866962011 39.40849159439280669),9145,-77.61465464,39.40849159
Point (-78.15405878374335202 38.68300305479904466),9092,-78.15405878,38.68300305
Point (-77.38202572874810414 38.44986789725971477),9091,-77.38202573,38.4498679
Point (-77.17556718000463434 38.89682876384641474),9094,-77.17556718,38.89682876
Point (-78.22437908681635577 38.54945145458940914),9093,-78.22437909,38.54945145
Point (-77.51499186105959893 38.97264423627593288),9088,-77.51499186,38.97264424
Point (-77.18065688682494851 38.8484295022542554),9087,-77.18065689,38.8484295
Point (-77.47764068378246805 39.50998331933504915),9090,-77.47764068,39.50998332
Point (-77.53402892265459911 38.82834375589396103),9089,-77.53402892,38.82834376
Point (-77.4605333555384874 39.5288880426590481),9100,-77.46053336,39.52888804
Point (-77.65069652096958919 39.21516266854754207),9099,-77.65069652,39.21516267
Point (-77.37263558991737966 38.44644727483549218),9102,-77.37263559,38.44644727
Point (-77.92953633834439131 39.22648349301609727),9101,-77.92953634,39.22648349
Point (-77.53416967444718466 38.74793615258655421),9096,-77.53416967,38.74793615
Point (-77.69786199644974545 38.08873784172677546),9095,-77.697862,38.08873784
Point (-77.77679157117076159 39.17855176274544959),9098,-77.77679157,39.17855176
Point (-76.89232032940681449 38.68943214619189774),9097,-76.89232033,38.68943215
Point (-76.8209897087554765 38.98939086814797861),9108,-76.82098971,38.98939087
Point (-77.93179266750722434 38.58230199364842861),9107,-77.93179267,38.58230199
Point (-77.62151656294813051 39.45309319660474046),9110,-77.62151656,39.4530932
Point (-77.85754598387005387 39.09420523250851431),9109,-77.85754598,39.09420523
Point (-76.52783791121859736 38.69888348242735532),9104,-76.52783791,38.69888348
Point (-77.20782556129898921 38.72442213802750643),9103,-77.20782556,38.72442214
Point (-77.58370931748660837 39.50046245246939236),9106,-77.58370932,39.50046245
Point (-77.82713636668920287 38.70839040111433604),9105,-77.82713637,38.7083904
Point (-77.69376540036515166 38.85763777141690412),9116,-77.6937654,38.85763777
Point (-77.85415849670052069 39.21132838661681319),9115,-77.8541585,39.21132839
Point (-77.87101412879280815 39.42268173542242948),9118,-77.87101413,39.42268174
Point (-76.95892280859567336 39.0200214956209237),9117,-76.95892281,39.0200215
Point (-77.58584039394352772 38.85982527523766095),9112,-77.58584039,38.85982528
Point (-78.23350253333150306 38.74253708675886543),9111,-78.23350253,38.74253709
Point (-77.63694243316695065 39.10767485442672609),9114,-77.63694243,39.10767485
Point (-76.94433751898121443 39.02024733514977584),9113,-76.94433752,39.02024734
Point (-77.62574679805653943 38.31497053837463795),9060,-77.6257468,38.31497054
Point (-76.60927198019770401 38.64724533365626513),9059,-76.60927198,38.64724533
Point (-77.97033366447038816 38.89012677356561909),9062,-77.97033366,38.89012677
Point (-77.48706146504596859 38.78829585792559698),9061,-77.48706147,38.78829586
Point (-77.50409378509007752 39.06000653249496679),9056,-77.50409379,39.06000653
Point (-76.73318429126580043 38.57502240849331798),9055,-76.73318429,38.57502241
Point (-77.12771236604662306 38.81249817249032219),9058,-77.12771237,38.81249817
Point (-77.46699172783361576 39.4423994737545911),9057,-77.46699173,39.44239947
Point (-78.08040003837641052 38.62195258810298526),9068,-78.08040004,38.62195259
Point (-78.04345851309598459 39.09435205909659317),9067,-78.04345851,39.09435206
Point (-78.23788438350173635 38.96396935573184805),9070,-78.23788438,38.96396936
Point (-77.54269186286202853 38.85658875129583834),9069,-77.54269186,38.85658875
Point (-78.24490549640186998 38.59864253314923133),9064,-78.2449055,38.59864253
Point (-78.01895566196574805 38.95426789363467179),9063,-78.01895566,38.95426789
Point (-76.64263235229516624 38.64708216307521838),9066,-76.64263235,38.64708216
Point (-76.93852979980910334 38.44225180041561174),9065,-76.9385298,38.4422518
Point (-77.18698734304231834 39.31779893512267421),9076,-77.18698734,39.31779894
Point (-77.46680262567649322 38.51166302460438828),9075,-77.46680263,38.51166302
Point (-77.4154706431929327 38.68340543812526278),9078,-77.41547064,38.68340544
Point (-77.42085637113255814 39.5245858460273638),9077,-77.42085637,39.52458585
Point (-76.72083423455322304 38.923140059295676),9072,-76.72083423,38.92314006
Point (-76.89516314227239491 38.83427961230393066),9071,-76.89516314,38.83427961
Point (-78.20891425741749003 38.56488193606224968),9074,-78.20891426,38.56488194
Point (-77.21459040754243119 38.5531764335077014),9073,-77.21459041,38.55317643
Point (-77.73417135607124351 39.01888712988936447),9084,-77.73417136,39.01888713
Point (-77.11924975090057899 39.21257981299272899),9083,-77.11924975,39.21257981
Point (-78.16378159593084263 38.91179402058604353),9086,-78.1637816,38.91179402
Point (-76.812044291350972 38.89074049769186558),9085,-76.81204429,38.8907405
Point (-77.30563465292097192 38.76843436487058625),9080,-77.30563465,38.76843436
Point (-77.28149385953436479 38.48440500804469622),9079,-77.28149386,38.48440501
Point (-77.9174569367403933 38.37703130977416066),9082,-77.91745694,38.37703131
Point (-76.59241760166555935 38.69274465289750964),9081,-76.5924176,38.69274465
Point (-78.13520190831594903 38.48931760734912899),9028,-78.13520191,38.48931761
Point (-77.20891938857324988 38.93759245971094174),9027,-77.20891939,38.93759246
Point (-77.04106999912723097 39.1753674948108852),9030,-77.04107,39.17536749
Point (-77.36156181317498692 39.64325896265732752),9029,-77.36156181,39.64325896
Point (-77.63192304057345439 38.80582531813836766),9024,-77.63192304,38.80582532
Point (-77.17105547348151617 38.68248130364672477),9023,-77.17105547,38.6824813
Point (-77.42820303918649927 39.16491009082178465),9026,-77.42820304,39.16491009
Point (-77.885996528922945 39.23193491967554536),9025,-77.88599653,39.23193492
Point (-77.88495209047852086 38.77101369929427932),9036,-77.88495209,38.7710137
Point (-77.38310853061729233 38.30510232066312426),9035,-77.38310853,38.30510232
Point (-77.68479277812750183 38.2623824074678538),9038,-77.68479278,38.26238241
Point (-77.43833472347030522 38.50837775645384653),9037,-77.43833472,38.50837776
Point (-77.96487380796932598 38.73307588884387087),9032,-77.96487381,38.73307589
Point (-77.60526531393173855 39.43447822637516964),9031,-77.60526531,39.43447823
Point (-76.85219283713395555 38.54545145090742864),9034,-76.85219284,38.54545145
Point (-76.99359532480931989 38.8092144454623309),9033,-76.99359532,38.80921445
Point (-78.00312155077949683 38.37728014969138712),9044,-78.00312155,38.37728015
Point (-76.40105778623727417 38.34723876461545444),9043,-76.40105779,38.34723876
Point (-77.88647586097016529 38.44241437155071139),9046,-77.88647586,38.44241437
Point (-77.27267077921774785 38.51417462203561826),9045,-77.27267078,38.51417462
Point (-77.48420355585197683 38.25091660273453442),9040,-77.48420356,38.2509166
Point (-77.79671771873621822 38.91448772628139352),9039,-77.79671772,38.91448773
Point (-78.04290345429484432 38.59729536831888197),9042,-78.04290345,38.59729537
